,saversion,saverest,areasymbol,areaname,lkey,musym,muname,museq,mukey,comppct_r,compname,localphase,slope_r,cokey,hzdept_r,hzdepb_r,ksat_r,sandtotal_r,claytotal_r,silttotal_r,dbthirdbar_r,partdensity,wsatiated_r,chkey
198,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,5,Shrewsbury,,1.0,27484142,17.0,23.0,8.0,46.7,19.0,34.3,1.17,,52.0,82084010
199,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,5,Shrewsbury,,1.0,27484142,23.0,71.0,8.0,48.3,33.2,18.5,1.52,,40.0,82084008
200,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,5,Shrewsbury,,1.0,27484142,71.0,208.0,8.0,53.3,25.2,21.5,1.3,,48.0,82084011
201,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,25,Holmdel,,8.0,27484143,0.0,20.0,28.0,66.9,10.0,23.1,1.3,2.65,36.0,82084013
202,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,25,Holmdel,,8.0,27484143,20.0,138.0,9.17,52.0,22.0,26.0,1.55,2.65,39.0,82084012
203,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,25,Holmdel,,8.0,27484143,138.0,183.0,28.0,67.0,11.0,22.0,1.55,2.65,39.0,82084014
204,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,55,Adelphia,,8.0,27484144,56.0,119.0,9.0,47.0,20.0,33.0,1.6,2.65,38.0,82084015
205,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,55,Adelphia,,8.0,27484144,15.0,48.0,78.0,82.0,8.0,10.0,1.5,2.65,40.0,82084020
206,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,55,Adelphia,,8.0,27484144,119.0,180.0,9.0,73.0,15.0,12.0,1.6,2.65,36.0,82084017
207,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,55,Adelphia,,8.0,27484144,48.0,56.0,23.0,76.0,15.0,9.0,1.6,2.65,38.0,82084018
208,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,55,Adelphia,,8.0,27484144,180.0,203.0,23.0,70.0,10.0,20.0,1.6,2.65,38.0,82084019
209,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,AdC,"Adelphia-Holmdel complex, 5 to 10 percent slopes",3,609559,55,Adelphia,,8.0,27484144,0.0,15.0,9.0,24.0,15.4,60.6,1.33,2.65,39.0,82084016
210,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,10,Westphalia,,,27484250,0.0,28.0,28.0,76.8,7.9,15.3,1.5,,39.0,82084268
211,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,10,Westphalia,,,27484250,28.0,43.0,28.0,74.6,14.2,11.2,1.5,,41.0,82084269
212,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,10,Westphalia,,,27484250,145.0,175.0,28.0,83.0,8.0,9.0,1.6,,37.0,82084271
213,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,10,Westphalia,,,27484250,43.0,130.0,98.0,87.1,7.5,5.4,1.5,,41.0,82084272
214,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,10,Westphalia,,,27484250,130.0,145.0,98.0,89.6,8.1,2.3,1.65,,32.0,82084270
215,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,5,Holmdel,,,27484251,,,,,,,,,,-1
216,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,10,Wist,,,27484252,,,,,,,,,,-1
217,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,30,Annapolis,,13.0,27484253,155.0,206.0,1.5,87.7,8.9,3.4,1.55,,39.0,82084276
218,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,30,Annapolis,,13.0,27484253,69.0,155.0,1.5,85.3,12.5,2.2,1.65,,30.0,82084273
219,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,30,Annapolis,,13.0,27484253,0.0,20.0,28.0,66.8,11.1,22.1,1.5,,40.0,82084274
220,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,30,Annapolis,,13.0,27484253,20.0,69.0,1.34,51.5,26.3,22.2,1.52,,36.0,82084275
221,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,45,Collington,,12.0,27484254,25.0,86.0,4.23,60.6,21.8,17.6,1.41,,44.0,82084279
222,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,45,Collington,,12.0,27484254,0.0,25.0,28.0,75.5,15.8,8.7,1.57,,38.0,82084278
223,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",32,609565,45,Collington,,12.0,27484254,86.0,183.0,4.23,72.6,17.9,9.5,1.47,,42.0,82084277
224,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,30,Wist,,20.0,27484255,33.0,104.0,22.0,61.0,21.7,17.3,1.44,,,82084283
225,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,30,Wist,,20.0,27484255,0.0,8.0,28.0,74.4,9.6,16.0,1.58,,37.0,82084280
226,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,30,Wist,,20.0,27484255,104.0,208.0,28.0,70.3,13.3,16.4,1.26,,47.0,82084281
227,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,30,Wist,,20.0,27484255,8.0,33.0,28.0,66.3,12.6,21.1,1.4,,43.0,82084282
228,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,35,Collington,,20.0,27484256,10.0,86.0,4.23,60.6,21.8,17.6,1.41,,44.0,82084286
229,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,35,Collington,,20.0,27484256,0.0,10.0,28.0,75.5,15.8,8.7,1.57,,38.0,82084285
230,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,35,Collington,,20.0,27484256,86.0,183.0,4.23,72.6,17.9,9.5,1.47,,42.0,82084284
231,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,5,Widewater,,,27484257,,,,,,,,,,-1
232,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,10,Adelphia,,,27484258,56.0,119.0,9.0,47.0,20.0,33.0,1.6,,38.0,82084290
233,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,10,Adelphia,,,27484258,3.0,48.0,78.0,82.0,8.0,10.0,1.5,,40.0,82084288
234,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,10,Adelphia,,,27484258,48.0,56.0,23.0,76.0,15.0,9.0,1.6,,38.0,82084289
235,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,10,Adelphia,,,27484258,119.0,180.0,9.0,73.0,15.0,12.0,1.6,,36.0,82084287
236,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,10,Adelphia,,,27484258,180.0,203.0,23.0,70.0,10.0,20.0,1.6,,38.0,82084291
237,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,10,Adelphia,,,27484258,0.0,3.0,28.0,66.9,10.0,23.1,1.5,,39.0,82084292
238,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,20,Westphalia,,20.0,27484259,15.0,30.0,28.0,74.6,14.2,11.2,1.5,,41.0,82084295
239,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,20,Westphalia,,20.0,27484259,107.0,183.0,28.0,83.0,8.0,9.0,1.6,,37.0,82084296
240,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,20,Westphalia,,20.0,27484259,30.0,107.0,98.0,87.1,7.5,5.4,1.5,,41.0,82084294
241,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",33,609566,20,Westphalia,,20.0,27484259,0.0,15.0,28.0,76.8,7.9,15.3,1.5,,39.0,82084293
242,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,30,Wist,,35.0,27484260,33.0,104.0,22.0,61.0,21.7,17.3,1.44,,,82084300
243,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,30,Wist,,35.0,27484260,0.0,8.0,28.0,74.4,9.6,16.0,1.58,,37.0,82084297
244,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,30,Wist,,35.0,27484260,104.0,208.0,28.0,70.3,13.3,16.4,1.26,,47.0,82084298
245,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,30,Wist,,35.0,27484260,8.0,33.0,28.0,66.3,12.6,21.1,1.4,,43.0,82084299
246,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,35,Collington,,35.0,27484261,5.0,86.0,4.23,60.6,21.8,17.6,1.41,,44.0,82084303
247,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,35,Collington,,35.0,27484261,0.0,5.0,28.0,75.5,15.8,8.7,1.57,,38.0,82084302
248,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,35,Collington,,35.0,27484261,86.0,183.0,4.23,72.6,17.9,9.5,1.47,,42.0,82084301
249,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,10,Widewater,,,27484262,,,,,,,,,,-1
250,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,5,Adelphia,,,27484263,56.0,119.0,9.0,47.0,20.0,33.0,1.6,,38.0,82084306
251,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,5,Adelphia,,,27484263,3.0,48.0,78.0,82.0,8.0,10.0,1.5,,40.0,82084304
252,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,5,Adelphia,,,27484263,48.0,56.0,23.0,76.0,15.0,9.0,1.6,,38.0,82084305
253,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,5,Adelphia,,,27484263,119.0,180.0,9.0,73.0,15.0,12.0,1.6,,36.0,82084307
254,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,5,Adelphia,,,27484263,180.0,203.0,23.0,70.0,10.0,20.0,1.6,,38.0,82084309
255,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,5,Adelphia,,,27484263,0.0,3.0,28.0,66.9,10.0,23.1,1.5,,39.0,82084308
256,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,20,Westphalia,,35.0,27484264,15.0,30.0,28.0,74.6,14.2,11.2,1.5,,41.0,82084312
257,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,20,Westphalia,,35.0,27484264,107.0,183.0,28.0,83.0,8.0,9.0,1.6,,37.0,82084313
258,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,20,Westphalia,,35.0,27484264,30.0,107.0,98.0,87.1,7.5,5.4,1.5,,41.0,82084311
259,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,CSF,"Collington, Wist, and Westphalia soils, 25 to 40 percent slopes",34,609567,20,Westphalia,,35.0,27484264,0.0,15.0,28.0,76.8,7.9,15.3,1.5,,39.0,82084310
260,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,5,Wist,,,27484420,,,,,,,,,,-1
261,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,5,Donlonton,,,27484421,,,,,,,,,,-1
262,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,40,Annapolis,,20.0,27484422,155.0,206.0,1.5,87.7,8.9,3.4,1.55,2.65,39.0,82084709
263,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,40,Annapolis,,20.0,27484422,69.0,155.0,1.5,85.3,12.5,2.2,1.65,2.65,30.0,82084706
264,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,40,Annapolis,,20.0,27484422,0.0,20.0,28.0,66.8,11.1,22.1,1.5,2.65,40.0,82084707
265,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,40,Annapolis,,20.0,27484422,20.0,69.0,1.34,51.5,26.3,22.2,1.52,2.65,36.0,82084708
266,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,50,Howell,,20.0,27484423,43.0,203.0,1.41,2.0,42.6,55.4,1.4,,45.0,82084712
267,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,50,Howell,,20.0,27484423,13.0,43.0,1.41,23.0,45.0,32.0,1.35,,45.0,82084711
268,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,HME,"Howell and Annapolis soils, 15 to 25 percent slopes",67,609587,50,Howell,,20.0,27484423,0.0,13.0,4.5,31.1,36.3,32.6,1.24,,47.0,82084710
269,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,82,Contees Wharf,0 to 1 meter water depth,0.5,27484735,30.0,126.0,4.0,10.0,30.0,60.0,,,,82085587
270,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,82,Contees Wharf,0 to 1 meter water depth,0.5,27484735,126.0,203.0,4.0,5.0,45.0,50.0,,,,82085588
271,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,82,Contees Wharf,0 to 1 meter water depth,0.5,27484735,0.0,30.0,4.0,14.0,34.0,52.0,,,,82085586
272,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,7,Rhode River,0 to 1 meter water depth,0.1,27484736,123.0,203.0,4.0,34.0,18.0,48.0,,,,82085657
273,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,7,Rhode River,0 to 1 meter water depth,0.1,27484736,51.0,76.0,14.0,60.0,16.0,24.0,,,,82085655
274,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,7,Rhode River,0 to 1 meter water depth,0.1,27484736,76.0,123.0,14.0,60.0,15.0,25.0,,,,82085656
275,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,7,Rhode River,0 to 1 meter water depth,0.1,27484736,24.0,51.0,14.0,58.0,15.0,27.0,,,,82085653
276,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,7,Rhode River,0 to 1 meter water depth,0.1,27484736,0.0,10.0,14.0,68.0,12.0,20.0,,,,82085652
277,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,7,Rhode River,0 to 1 meter water depth,0.1,27484736,10.0,24.0,14.0,60.0,12.0,28.0,,,,82085654
278,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,6,Sand Point,0 to 1 meter water depth,1.0,27484737,5.0,61.0,100.0,96.0,2.0,2.0,,,,82085658
279,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,6,Sand Point,0 to 1 meter water depth,1.0,27484737,61.0,88.0,100.0,87.0,7.0,6.0,,,,82085660
280,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,6,Sand Point,0 to 1 meter water depth,1.0,27484737,88.0,203.0,4.0,35.0,17.0,48.0,,,,82085661
281,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,6,Sand Point,0 to 1 meter water depth,1.0,27484737,0.0,5.0,100.0,96.0,2.0,2.0,,,,82085659
282,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,5,Sellman,2.5 to 4.5 meter water depth,0.1,27484738,22.0,88.0,4.0,10.0,42.0,48.0,,,,82085663
283,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,5,Sellman,2.5 to 4.5 meter water depth,0.1,27484738,88.0,203.0,4.0,10.0,44.0,46.0,,,,82085664
284,24,9/9/2025 12:18:18 PM,MD003,"Anne Arundel County, Maryland",10950,WCwA,"Contees Wharf silty clay loam, 0 to 1 meter water depth",138,3098267,5,Sellman,2.5 to 4.5 meter water depth,0.1,27484738,0.0,22.0,4.0,10.0,39.0,51.0,,,,82085662
